code_pdv_texte,code_pdv,Vague,**nom_restaurant**,**reseau**,**code_direction**,REGION<br>GLOBALE,**code_region**,REGION,**statut_pdv**,id_readings,vague,nom_restaurant,region,date_mel,statut_integration,affluence,sequence,joker,syntaxe,fdv,hdv,sexe,age,f600,f600_comment,1.1 - Courtoisie et aimabilité du personnel,1.2 - Compétence du personnel,"1.3 - Perception du personnel (souriant, dynamique, professionnel)",1.4 - Interaction avec le client,1.5 - Gestion de l'affluence,2.1 - Qualité des plats,2.2 - Variété des plats,2.3 - Cuisson et température des aliments,2.4 - Assaisonnement des aliments,2.5 - Disponibilité des plats,3.1 - Propreté générale du restaurant,3.2 - Propreté des toilettes,3.3 - Propreté et rangement des tables,3.4 - Propreté des couverts et assiettes,"3.5 - Propreté des espaces de service (buffets, stands)",4.1 - Décoration et agencement du restaurant,4.2 - Bruit dans le restaurant,"4.3 - Espace (espacement entre les tables, taille du restaurant)",4.4 - Environnement pour les enfants,5.1 - Présence de déchets,5.2 - Nettoyage et débarrassage des tables,5.3 - Fréquence du réapprovisionnement des buffets,6.1 - Gestion du temps d'attente,6.2 - Rapidité du service en caisse,6.3 - Gestion de l'affluence,7.1 - Variété et qualité des légumes,7.2 - Presence de sauce sur assiette,7.3 - Assaisonnement des accompagnements,7.4 - Disponibilité des sauces,8.1 - Connaissance du personnel sur les produits,8.2 - Disponibilité des produits comme les crêpes,8.3 - Problèmes techniques impactants l'offre de produits,9.1 - Accessibilité du restaurant,9.2 - Places de parking,9.3 - Aménagement de la terrasse,10. - Prix,11. - Communication,12. - Poisson
94,94,janv.-23,LYON LIMONEST,COMPAGNIE,DO_4,SUD,R_30,CENTRE EST,Actif,345965,32,55,23,31/01/2023,1,1,MIDI SEMAINE,1,6,1/20/2023,12:10:00,Homme,76,2,"J'ai été satisfait de ma visite dans ce restaurant, pour les produits proposés et pour la relation avec le personnel avec lequel j'ai été en contact.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,94,juin-23,LYON LIMONEST,COMPAGNIE,DO_4,SUD,R_30,CENTRE EST,Actif,347322,39,55,23,21/06/2023,1,2,WE FAMILLE,1,6,6/16/2023,19:30:00,Femme,76,2,"La visite est très agréable. Le repas est bon, à part les frites qui ne sont pas croustillantes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,100,févr.-23,LIEVIN,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,346115,33,58,25,21/02/2023,0,3,SOIR SEMAINE,0,6,2/13/2023,19:20:00,Femme,31,2,"Il y a du choix dans les entrées, desserts, boissons, plats. Les tables sont vite débarrassées. La salle est propre. L'approvisionnement des légumes se fait rapidement. La propreté des toilettes laisse à désirer. La présentation du plat de jambon avec la couenne en dehors de l'assiette est à revoir. La porte de sortie à gauche de la zone de jeu est difficile à ouvrir.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,100,août-23,LIEVIN,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,347555,41,58,25,11/08/2023,0,2,SOIR SEMAINE,0,6,08/02/2023,19:05:00,Femme,25,3,"J'aurais aimé recevoir un accueil et un bonjour de la part de tous les membres du personnel. Il faudrait diminuer l'attente au stand burgers, surtout quand il n'y a pas beaucoup de clients. Il faudrait également améliorer le buffet des légumes, car les produits ne sont pas vraiment mis en valeur.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,100,août-23,LIEVIN,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,347681,41,58,25,22/08/2023,1,2,SOIR SEMAINE,1,6,17/08/2023,19:24:00,Femme,61,2,"J'apprécie ce restaurant, mais ce n'est pas exceptionnel. Les assiettes de moules sont très largement servies, voire trop. À la fin, les moules ne sont plus chaudes. D'autres clients qui souhaitent également des moules doivent donc patienter, créant une file pouvant aller jusqu'à dix personnes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,95,janv.-23,ROANNE,COMPAGNIE,DO_4,SUD,R_30,CENTRE EST,Actif,345962,32,56,23,31/01/2023,1,2,MIDI SEMAINE,1,6,1/23/2023,12:30:00,Femme,61,2,Le personnel est poli et aimable et les plats sont bons. La fiche des toilettes n'est pas signée pour la dernière heure et il y a une légère odeur d'urine dans une cabine.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
901,901,sept.-23,AIRE DE RESSONS OUEST,FRANCHISE,DO_6,NORD,R_10,NORD EST,Actif,347838,42,231,25,27/09/2023,1,3,WE FAMILLE,1,6,9/23/2023,12:40:00,Femme,53,2,"Le passage au restaurant est satisfaisant. Le plat est servi à bonne température, les frites et légumes sont appétissants et ont une bonne texture. Je préfère toutefois les buffets de légumes à disposition et à volonté. Le client n'ose pas retourner au self pour reprendre d'autres légumes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,101,mars-23,CHOLET,COMPAGNIE,DO_1,SUD,R_31,OUEST,Actif,346369,34,59,27,10/03/2023,0,1,WE FAMILLE,0,6,03/04/2023,12:15:00,Femme,37,2,"Pour les plats chauds, les quantités de nourriture sont faibles. J'ai commandé un quart de poulet, j'ai eu une petite cuisse de poulet.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,101,mars-23,CHOLET,COMPAGNIE,DO_1,SUD,R_31,OUEST,Actif,346497,34,59,27,22/03/2023,1,1,WE FAMILLE,1,6,3/18/2023,19:40:00,Femme,55,2,"La visite se passe bien. Le personnel est, dans l'ensemble, agréable. Les frites ne sont pas croustillante et une table est non débarrassée pendant un long moment.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,101,sept.-23,CHOLET,COMPAGNIE,DO_1,SUD,R_31,OUEST,Actif,347811,42,59,27,20/09/2023,0,2,WE FAMILLE,0,6,9/16/2023,19:20:00,Femme,30,2,L'espace jeux est sympathique. Le restaurant est agréable mais les toilettes sont sales.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,101,sept.-23,CHOLET,COMPAGNIE,DO_1,SUD,R_31,OUEST,Actif,347834,42,59,27,27/09/2023,1,2,WE FAMILLE,1,6,9/23/2023,19:15:00,Femme,37,1,Nous aimons les plats choisis. Ils sont chauds et bien assaisonnés.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,100,févr.-23,LIEVIN,COMPAGNIE,DO_2,NORD,R_21,NORD EST,Actif,346163,33,58,25,28/02/2023,1,3,SOIR SEMAINE,1,6,2/21/2023,19:00:00,Homme,49,1,Le personnel est courtois et serviable. Le restaurant est agréable.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,102,janv.-23,OLLIOULES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,345808,32,60,24,17/01/2023,0,1,MIDI SEMAINE,0,6,01/10/2023,12:01:00,Homme,40,2,"Je suis satisfait de la visite, il y avait néanmoins beaucoup de monde et peu de place pour sasseoir.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,102,janv.-23,OLLIOULES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,345963,32,60,24,31/01/2023,1,2,MIDI SEMAINE,1,6,1/20/2023,12:19:00,Homme,58,2,"Dans lensemble, c'est correct.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,102,avr.-23,OLLIOULES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,346554,37,60,24,11/04/2023,0,2,MIDI SEMAINE,0,6,04/03/2023,12:00:00,Homme,40,3,"Lors de cette visite, ma satisfaction est un petit peu ébranlé à cause du manque damabilité de la personne aux plats chauds et de celle en salle. Les robinets cassés dans les toilettes dénotent un manque de contrôle. Le reste est conforme.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,102,avr.-23,OLLIOULES,COMPAGNIE,DO_4,SUD,R_27,GRAND SUD EST,Actif,346667,37,60,24,18/04/2023,1,1,MIDI SEMAINE,1,6,4/14/2023,12:00:00,Homme,35,2,"La nourriture est très bonne. Il y a beaucoup de monde. Le service est rapide malgré l'affluence. Lespace est très propre alors que 3 tables sur 4 sont occupées. Il faudrait indiquer les boissons comprises dans les menus avant larrivée en caisse, sur le panneau situé en hauteur.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,105,févr.-23,MONTLUCON,FRANCHISE,DO_4,SUD,R_31,CENTRE AQUITAINE,Actif,345997,33,63,22,14/02/2023,0,2,SOIR SEMAINE,0,6,02/06/2023,19:00:00,Homme,64,2,"L'andouillette est sèche et les frites ne sont pas salées, ni croustillantes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,105,févr.-23,MONTLUCON,FRANCHISE,DO_4,SUD,R_31,CENTRE AQUITAINE,Actif,346144,33,63,22,28/02/2023,1,3,SOIR SEMAINE,1,6,2/22/2023,19:05:00,Femme,38,2,"Le personnel était aimable, mais il est dommage qu'un membre du personnel m'ait ignorée. Les toilettes manquaient de propreté.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,105,mai-23,MONTLUCON,FRANCHISE,DO_4,SUD,R_31,CENTRE AQUITAINE,Actif,346937,38,63,22,10/05/2023,1,3,SOIR SEMAINE,0,6,05/04/2023,19:19:00,Homme,71,3,Les frites sont en quantité insuffisante. Je ne prends pas de purée car elle est trop liquide. Les toilettes ne sont pas très propres.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,105,mai-23,MONTLUCON,FRANCHISE,DO_4,SUD,R_31,CENTRE AQUITAINE,Actif,347026,38,63,22,23/05/2023,0,3,SOIR SEMAINE,1,6,5/17/2023,19:10:00,Femme,27,2,"Je suis déçue des accompagnements. Dans les toilettes, la poubelle déborde, les vitres sont sales. Cela me fait douter de la propreté. Le personnel est agréable et professionnel. Une employée souriante débarrasse régulièrement le chariot de plateaux. Malgré l'attente pour avoir mon burger et les frites non-croustillantes, je mange bien.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
902,902,mars-23,AIRE DE VALLEIRY NORD,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346472,34,232,23,16/03/2023,0,3,WE FAMILLE,0,6,03/10/2023,19:17:00,Homme,56,2,"Le personnel m'accueille aimablement, la prise en charge est courtoise. Le plat commandé correspond à ma demande, il est savoureux. La prise de congé est conforme à mes attentes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
902,902,mars-23,AIRE DE VALLEIRY NORD,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,346501,34,232,23,28/03/2023,1,3,WE FAMILLE,1,6,3/25/2023,19:00:00,Homme,46,1,"Le personnel est aimable et souriant. Le restaurant est propre, avec une belle décoration et un mobilier en parfait état.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,106,févr.-23,VILLENEUVE D'ASCQ V2,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346026,33,64,26,14/02/2023,0,2,SOIR SEMAINE,0,6,02/07/2023,19:03:00,Femme,27,3,Je déplore le manque d'attention vis à vis des clients. Le plat est froid.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,106,avr.-23,VILLENEUVE D'ASCQ V2,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346555,37,64,26,11/04/2023,1,1,MIDI SEMAINE,0,6,04/06/2023,12:01:00,Homme,61,2,"La salle du restaurant est propre. La personne qui nettoie les tables et range les plateaux est très active et agréable. Les frites sont très bonnes, mais le jambon rôti nest pas assez chaud.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,106,avr.-23,VILLENEUVE D'ASCQ V2,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346696,37,64,26,25/04/2023,0,2,MIDI SEMAINE,1,6,4/24/2023,12:10:00,Femme,19,3,Le personnel ne communique pas avec les clients. Les frites ne sont pas salées. Il y a des odeurs désagréables dans les toilettes.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,111,janv.-23,LIMOGES BOISSEUIL,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,345798,32,67,22,17/01/2023,0,1,MIDI SEMAINE,0,6,01/11/2023,12:25:00,Homme,50,3,"L'hygiène laissait à désirer. De plus, je me suis retrouvé un peu perdu car on ne voit pas tout de suite les panneaux d'affichages concernant les plats chauds.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,111,janv.-23,LIMOGES BOISSEUIL,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,345966,32,67,22,31/01/2023,1,1,MIDI SEMAINE,1,6,1/23/2023,12:35:00,Homme,29,2,C'est une bonne visite. La propreté et le goût des aliments sont au rendez-vous. Je suis agréablement surpris du bon accueil.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,111,avr.-23,LIMOGES BOISSEUIL,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,346699,37,67,22,25/04/2023,1,1,MIDI SEMAINE,1,6,4/18/2023,12:35:00,Homme,29,2,Le temps dattente est raisonnable. Le choix est varié et les produits sont de bonne qualité.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,174,sept.-23,TOURS ST PIERRE,COMPAGNIE,DO_5,SUD,R_31,CENTRE AQUITAINE,Actif,347803,42,69,22,20/09/2023,0,3,WE FAMILLE,0,6,9/15/2023,19:05:00,Homme,32,2,"Je suis plutôt satisfait par le rapport qualité-prix très correct. Le restaurant est presque vide, il y a beaucoup de personnel pour un nombre de clients peu élevé.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,174,sept.-23,TOURS ST PIERRE,COMPAGNIE,DO_5,SUD,R_31,CENTRE AQUITAINE,Actif,347849,42,69,22,27/09/2023,1,2,WE FAMILLE,1,6,9/23/2023,19:15:00,Femme,43,1,Je suis très agréablement surprise de l'accueil et de la propreté du restaurant.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,177,juil.-23,AVIGNON SUD,FRANCHISE,DO_4,SUD,R_27,GRAND SUD EST,Actif,347396,40,70,24,11/07/2023,0,2,MIDI SEMAINE,0,6,07/03/2023,12:16:00,Femme,37,2,"Le personnel est aimable à la caisse et au stand plats chauds. Le restaurant est agréable et globalement propre. Il y a un grand choix de légumes. Le plat commandé me convient et la cuisson est correcte, mais les garnitures sont froides.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
902,902,juin-23,AIRE DE VALLEIRY NORD,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,347204,39,232,23,13/06/2023,0,3,WE FAMILLE,0,6,06/02/2023,19:20:00,Femme,70,2,"La nourriture était bonne et les frites croustillantes, mais, étant donné la chaleur de ce jour, j'aurais aimé un dessert glacé.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,111,avr.-23,LIMOGES BOISSEUIL,COMPAGNIE,DO_1,SUD,R_20,CENTRE AQUITAINE,Actif,346556,37,67,22,11/04/2023,0,1,MIDI SEMAINE,0,6,04/06/2023,12:25:00,Femme,37,2,"Le restaurant est bien rangé et bien organisé. Je le recommanderais volontiers. Le personnel croisé est avenant, sauf celui croisé au buffet des légumes.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,180,mars-23,TOULOUSE BLAGNAC,COMPAGNIE,DO_1,SUD,R_26,GRAND SUD EST,Actif,346512,34,71,24,28/03/2023,1,1,WE FAMILLE,1,6,3/25/2023,12:10:00,Homme,57,2,"Le personnel est dynamique, souriant et à l'écoute. Il y a beaucoup de place pour manger. Cependant, il n'y a pas de glace et mon enfant adore les glaces.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,180,mai-23,TOULOUSE BLAGNAC,COMPAGNIE,DO_1,SUD,R_26,GRAND SUD EST,Actif,346901,38,71,24,10/05/2023,1,3,SOIR SEMAINE,0,6,05/03/2023,19:03:00,Homme,58,3,"Le restaurant est propre et calme. Le repas est bon, hormis les frites et autres garnitures, et le prix est raisonnable. Cependant, l'attitude des deux personnes aux plats chauds est décevante.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,180,août-23,TOULOUSE BLAGNAC,COMPAGNIE,DO_1,SUD,R_26,GRAND SUD EST,Actif,347564,41,71,24,11/08/2023,0,1,SOIR SEMAINE,0,6,08/01/2023,19:42:00,Femme,23,3,"Il y a de bons produits. Le personnel est souriant. Il manque dhygiène dans les toilettes, ce qui est dommage.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
902,902,juin-23,AIRE DE VALLEIRY NORD,FRANCHISE,DO_6,SUD,R_13,CENTRE EST,Actif,347309,39,232,23,21/06/2023,1,3,WE FAMILLE,1,6,6/17/2023,12:00:00,Homme,46,2,"Le restaurant est beau et neuf. Cela manque de choix pour les entrées, les salades et les desserts.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,174,mai-23,TOURS ST PIERRE,COMPAGNIE,DO_5,SUD,R_31,CENTRE AQUITAINE,Actif,346878,38,69,22,10/05/2023,1,2,SOIR SEMAINE,0,6,05/02/2023,19:00:00,Homme,51,3,"Le passage en caisse est un long moment de solitude. Entre le tutoiement, l'écran d'affichage des prix éteint et la voix presque inaudible de l'employée, on frôle la catastrophe. On ne me parle pas du tout du programme de fidélité. Ayant la carte, je souhaite la passer après. La réponse est C'est trop tard.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,189,avr.-23,CALAIS COQUELLES,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346561,37,72,26,11/04/2023,0,3,MIDI SEMAINE,0,6,04/03/2023,12:06:00,Femme,49,3,"Il y a très peu de choix en plats. Il y a des clients qui regardent le menu et partent car le choix est très restreint. La fiche de nettoyage des toilettes nest pas du tout remplie. On ne sait pas si quelquun passe ou pas. En caisse, lhôtesse nest pas souriante et à peine aimable.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,189,avr.-23,CALAIS COQUELLES,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,346691,37,72,26,18/04/2023,1,1,MIDI SEMAINE,1,6,4/14/2023,12:28:00,Femme,52,2,"Je suis satisfaite de ma visite. Les employés sont aimables et souriants. J'apprécie le grand choix en entrées, en desserts, en pains. Les plats sont variés et appétissants.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,189,juil.-23,CALAIS COQUELLES,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,347397,40,72,26,11/07/2023,0,1,MIDI SEMAINE,0,6,07/05/2023,12:13:00,Homme,74,3,La personne qui me sert au stand Plats Cuisinés n'est pas très agréable. L'attente est trop longue aux caisses.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,189,juil.-23,CALAIS COQUELLES,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,347503,40,72,26,24/07/2023,1,2,MIDI SEMAINE,1,6,7/18/2023,12:08:00,Femme,56,2,"Le personnel est vraiment sympathique et attentionné. Je suis juste déçue de mon plat chaud, le steak végétarien était trop sec et pauvre en saveur.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
194,194,janv.-23,FACHES THUMESNIL,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,345816,32,73,26,17/01/2023,0,1,MIDI SEMAINE,0,6,01/11/2023,12:40:00,Femme,45,1,Le repas est d'un très bon rapport qualité prix.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
194,194,janv.-23,FACHES THUMESNIL,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,345954,32,73,26,31/01/2023,1,1,MIDI SEMAINE,1,6,1/19/2023,12:50:00,Femme,42,2,La gentillesse du personnel me marque agréablement.,n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
194,194,août-23,FACHES THUMESNIL,COMPAGNIE,DO_2,NORD,R_25,NORD LITTORAL,Actif,347566,41,73,26,11/08/2023,1,2,SOIR SEMAINE,0,6,08/02/2023,19:22:00,Femme,58,3,"Hormis létat des toilettes, le restaurant est agréable. Le réapprovisionnement des frites et légumes est assuré, mais c'est dommage que le personnel n'interagisse pas vraiment avec les clients. Les sourires manquent un peu. Jai apprécié la disposition des espaces avec beaucoup de petites zones à thème comme l'ambiance bonbon, la jungle et les jeux vidéo.",n,na,na,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
